Migrant_ID,Current_City,Origin_State,Origin_City,Age,Gender,Occupation,Migration_Reason,Migration_Date,Status
MIG03207,Kalyan-Dombivli,Uttar Pradesh,Kanpur,52,Other,Construction Worker,Education,2023-06-16,Active
MIG03208,Nandurbar,Gujarat,Vadodara,28,Male,Small Vendor,Education,2022-07-20,Active
MIG03209,Solapur,West Bengal,Durgapur,38,Female,Factory Worker,Education,2021-08-19,Active
MIG03210,Jalna,Madhya Pradesh,Indore,28,Female,Factory Worker,Family Move,2021-08-28,Active
MIG03211,Navi Mumbai,West Bengal,Durgapur,40,Female,Small Vendor,Marriage,2023-10-30,Active
MIG03212,Washim,Rajasthan,Jodhpur,35,Female,Driver,Marriage,2024-08-09,Active
MIG03213,Nanded,Rajasthan,Jaipur,52,Female,Small Vendor,Marriage,2025-12-30,Active
MIG03214,Bhusawal,Odisha,Cuttack,46,Female,Factory Worker,Displacement,2022-08-22,Active
MIG03215,Ratnagiri,Gujarat,Surat,29,Other,Domestic Help,Marriage,2021-10-14,Active
MIG03216,Washim,Madhya Pradesh,Bhopal,29,Female,Factory Worker,Employment,2023-01-24,Active
MIG03217,Ambarnath,Bihar,Muzaffarpur,36,Other,Small Vendor,Displacement,2024-12-23,Active
MIG03218,Sindhudurg,Gujarat,Ahmedabad,40,Male,Daily Wage Laborer,Family Move,2025-03-22,Active
MIG03219,Wardha,West Bengal,Howrah,49,Male,Small Vendor,Employment,2022-05-18,Active
MIG03220,Ichalkaranji,Odisha,Bhubaneswar,24,Female,Daily Wage Laborer,Education,2021-05-22,Active
MIG03221,Gondia,Andhra Pradesh,Visakhapatnam,43,Female,Factory Worker,Employment,2023-10-22,Active
MIG03222,Mira-Bhayandar,Chhattisgarh,Raipur,52,Female,Construction Worker,Family Move,2025-01-29,Active
MIG03223,Kalyan-Dombivli,Odisha,Bhubaneswar,46,Female,Driver,Employment,2022-12-31,Active
MIG03224,Sindhudurg,Chhattisgarh,Bhilai,39,Other,Driver,Marriage,2025-01-31,Active
MIG03225,Latur,Gujarat,Ahmedabad,50,Male,Construction Worker,Marriage,2021-10-03,Active
MIG03226,Nanded,Telangana,Warangal,20,Other,Construction Worker,Displacement,2025-03-21,Active
MIG03227,Akola,Madhya Pradesh,Indore,59,Female,Domestic Help,Employment,2023-04-14,Active
MIG03228,Gondia,Telangana,Hyderabad,24,Male,Agricultural Laborer,Marriage,2021-01-03,Active
MIG03229,Akola,Chhattisgarh,Raipur,20,Female,Domestic Help,Family Move,2025-12-16,Active
MIG03230,Jalgaon,Gujarat,Ahmedabad,57,Male,Daily Wage Laborer,Displacement,2022-08-23,Active
MIG03231,Parbhani,Rajasthan,Jaipur,18,Other,Small Vendor,Family Move,2025-02-22,Active
MIG03232,Chandrapur,Andhra Pradesh,Vijayawada,42,Male,Driver,Displacement,2021-01-12,Active
MIG03233,Solapur,Chhattisgarh,Raipur,28,Male,Small Vendor,Family Move,2023-07-09,Active
MIG03234,Nandurbar,Rajasthan,Udaipur,23,Other,Factory Worker,Family Move,2025-11-06,Active
MIG03235,Dhule,Madhya Pradesh,Indore,26,Female,Construction Worker,Displacement,2025-09-05,Active
MIG03236,Pune,Gujarat,Ahmedabad,50,Other,Construction Worker,Marriage,2024-12-29,Active
MIG03237,Hingoli,Andhra Pradesh,Visakhapatnam,60,Other,Domestic Help,Family Move,2023-09-04,Active
MIG03238,Panvel,Madhya Pradesh,Bhopal,23,Other,Small Vendor,Marriage,2021-02-27,Active
MIG03239,Mumbai,Gujarat,Vadodara,31,Female,Agricultural Laborer,Education,2025-09-23,Active
MIG03240,Bhandara,Uttar Pradesh,Kanpur,44,Other,Small Vendor,Education,2022-06-21,Active
MIG03241,Chandrapur,Madhya Pradesh,Bhopal,25,Female,Construction Worker,Marriage,2022-06-08,Active
MIG03242,Nashik,Bihar,Muzaffarpur,28,Female,Daily Wage Laborer,Education,2024-05-15,Active
MIG03243,Osmanabad,Rajasthan,Jodhpur,23,Female,Small Vendor,Education,2024-07-06,Active
MIG03244,Amravati,Bihar,Muzaffarpur,38,Female,Factory Worker,Family Move,2024-11-06,Active
MIG03245,Kalyan-Dombivli,Madhya Pradesh,Jabalpur,40,Other,Daily Wage Laborer,Employment,2021-06-09,Active
MIG03246,Osmanabad,Chhattisgarh,Raipur,57,Other,Construction Worker,Displacement,2022-10-28,Active
MIG03247,Nandurbar,Uttar Pradesh,Lucknow,30,Female,Agricultural Laborer,Displacement,2022-04-20,Active
MIG03248,Yavatmal,Rajasthan,Udaipur,23,Male,Small Vendor,Marriage,2024-04-06,Active
MIG03249,Bhandara,Karnataka,Hubballi,43,Female,Small Vendor,Employment,2025-04-13,Active
MIG03250,Satara,Gujarat,Vadodara,50,Male,Agricultural Laborer,Education,2021-12-11,Active
MIG03251,Mira-Bhayandar,Andhra Pradesh,Visakhapatnam,51,Other,Domestic Help,Displacement,2022-09-16,Active
MIG03252,Jalna,Chhattisgarh,Bhilai,30,Other,Daily Wage Laborer,Marriage,2023-03-26,Active
MIG03253,Malegaon,Telangana,Hyderabad,48,Other,Construction Worker,Marriage,2025-09-05,Active
MIG03254,Gondia,West Bengal,Durgapur,43,Female,Security Guard,Employment,2025-01-04,Active
MIG03255,Vasai-Virar,Madhya Pradesh,Indore,40,Other,Driver,Education,2023-05-08,Active
MIG03256,Kalyan-Dombivli,Rajasthan,Jodhpur,43,Other,Small Vendor,Family Move,2024-07-13,Active
MIG03257,Ahmednagar,Telangana,Hyderabad,52,Female,Factory Worker,Family Move,2024-08-09,Active
MIG03258,Nashik,Chhattisgarh,Bhilai,40,Other,Small Vendor,Marriage,2025-08-04,Active
MIG03259,Wardha,Bihar,Muzaffarpur,19,Female,Small Vendor,Displacement,2025-07-25,Active
MIG03260,Osmanabad,Karnataka,Bengaluru,19,Female,Domestic Help,Education,2025-07-13,Active
MIG03261,Sindhudurg,Chhattisgarh,Bhilai,40,Other,Daily Wage Laborer,Displacement,2025-06-26,Active
MIG03262,Ahmednagar,Andhra Pradesh,Visakhapatnam,45,Other,Construction Worker,Family Move,2025-07-28,Active
MIG03263,Satara,Chhattisgarh,Raipur,55,Male,Factory Worker,Displacement,2024-04-23,Active
MIG03264,Ulhasnagar,Chhattisgarh,Raipur,56,Female,Small Vendor,Education,2022-01-02,Active
MIG03265,Mumbai,Gujarat,Ahmedabad,41,Other,Security Guard,Family Move,2024-03-16,Active
MIG03266,Ulhasnagar,Uttar Pradesh,Varanasi,54,Other,Small Vendor,Displacement,2024-12-27,Active
MIG03267,Bhusawal,Madhya Pradesh,Indore,22,Male,Security Guard,Displacement,2025-10-18,Active
MIG03268,Mumbai,Andhra Pradesh,Visakhapatnam,31,Other,Agricultural Laborer,Family Move,2023-09-24,Active
MIG03269,Dhule,Madhya Pradesh,Jabalpur,27,Male,Factory Worker,Education,2025-03-04,Active
MIG03270,Parbhani,Karnataka,Mysuru,28,Other,Construction Worker,Employment,2025-08-25,Active
MIG03271,Nashik,West Bengal,Howrah,55,Other,Daily Wage Laborer,Displacement,2024-02-23,Active
MIG03272,Osmanabad,Andhra Pradesh,Vijayawada,48,Male,Construction Worker,Employment,2023-06-08,Active
MIG03273,Bhandara,Gujarat,Surat,53,Male,Domestic Help,Marriage,2025-02-20,Active
MIG03274,Thane,Uttar Pradesh,Lucknow,28,Female,Factory Worker,Family Move,2022-10-09,Active
MIG03275,Navi Mumbai,Odisha,Bhubaneswar,55,Female,Domestic Help,Marriage,2024-09-18,Active
MIG03276,Beed,Chhattisgarh,Raipur,18,Female,Domestic Help,Family Move,2025-07-14,Active
MIG03277,Navi Mumbai,Karnataka,Bengaluru,58,Female,Domestic Help,Education,2025-12-13,Active
MIG03278,Kolhapur,Karnataka,Hubballi,41,Male,Agricultural Laborer,Family Move,2024-10-11,Active
MIG03279,Washim,Odisha,Bhubaneswar,47,Female,Agricultural Laborer,Marriage,2021-02-09,Active
MIG03280,Akola,Karnataka,Mysuru,25,Female,Small Vendor,Education,2022-05-06,Active
MIG03281,Latur,Andhra Pradesh,Visakhapatnam,59,Male,Security Guard,Education,2022-08-13,Active
MIG03282,Kalyan-Dombivli,Karnataka,Mysuru,40,Female,Driver,Employment,2021-02-02,Active
MIG03283,Latur,Gujarat,Surat,41,Male,Domestic Help,Employment,2025-03-07,Active
MIG03284,Mumbai,West Bengal,Kolkata,52,Other,Security Guard,Marriage,2024-08-26,Active
MIG03285,Kolhapur,Telangana,Warangal,46,Other,Construction Worker,Education,2022-03-15,Active
MIG03286,Jalgaon,Telangana,Warangal,58,Female,Agricultural Laborer,Marriage,2022-03-16,Active
MIG03287,Ahmednagar,Chhattisgarh,Raipur,43,Female,Small Vendor,Education,2025-10-30,Active
MIG03288,Amravati,Uttar Pradesh,Lucknow,23,Female,Driver,Displacement,2022-08-14,Active
MIG03289,Nashik,Telangana,Hyderabad,53,Male,Agricultural Laborer,Marriage,2023-12-19,Active
MIG03290,Nagpur,Gujarat,Vadodara,24,Male,Factory Worker,Employment,2025-11-01,Active
MIG03291,Nagpur,Gujarat,Surat,38,Male,Small Vendor,Displacement,2025-12-20,Active
MIG03292,Navi Mumbai,Gujarat,Ahmedabad,26,Male,Agricultural Laborer,Employment,2022-07-13,Active
MIG03293,Bhusawal,Rajasthan,Jodhpur,42,Female,Agricultural Laborer,Marriage,2025-01-08,Active
MIG03294,Ichalkaranji,Madhya Pradesh,Indore,34,Other,Small Vendor,Education,2024-03-05,Active
MIG03295,Dhule,Uttar Pradesh,Kanpur,56,Other,Driver,Displacement,2023-07-10,Active
MIG03296,Thane,Odisha,Cuttack,32,Male,Driver,Family Move,2022-03-27,Active
MIG03297,Hingoli,Telangana,Hyderabad,29,Female,Driver,Employment,2024-05-14,Active
MIG03298,Satara,Madhya Pradesh,Bhopal,52,Male,Domestic Help,Family Move,2025-03-29,Active
MIG03299,Beed,Bihar,Muzaffarpur,20,Male,Small Vendor,Marriage,2024-08-20,Active
MIG03300,Yavatmal,Telangana,Hyderabad,31,Female,Daily Wage Laborer,Marriage,2021-05-19,Active
MIG03301,Gondia,Chhattisgarh,Bhilai,20,Other,Factory Worker,Family Move,2021-06-12,Active
MIG03302,Mira-Bhayandar,Karnataka,Mysuru,30,Female,Factory Worker,Marriage,2024-10-28,Active
MIG03303,Washim,Andhra Pradesh,Vijayawada,49,Other,Daily Wage Laborer,Education,2022-01-30,Active
MIG03304,Ichalkaranji,Telangana,Warangal,46,Other,Security Guard,Family Move,2023-05-17,Active
MIG03305,Vasai-Virar,Gujarat,Vadodara,55,Male,Daily Wage Laborer,Employment,2025-11-07,Active
MIG03306,Akola,Rajasthan,Jaipur,23,Female,Domestic Help,Displacement,2021-01-28,Active
MIG03307,Thane,Andhra Pradesh,Visakhapatnam,36,Other,Factory Worker,Family Move,2021-03-19,Active
MIG03308,Bhusawal,Madhya Pradesh,Jabalpur,26,Male,Small Vendor,Displacement,2024-03-06,Active
MIG03309,Panvel,Gujarat,Surat,26,Female,Agricultural Laborer,Employment,2022-01-24,Active
MIG03310,Gondia,Chhattisgarh,Bhilai,33,Male,Security Guard,Marriage,2025-02-20,Active
MIG03311,Aurangabad,Andhra Pradesh,Visakhapatnam,53,Other,Domestic Help,Employment,2025-11-19,Active
MIG03312,Jalna,Karnataka,Mysuru,33,Male,Driver,Family Move,2025-06-22,Active
MIG03313,Bhusawal,Odisha,Cuttack,50,Female,Driver,Displacement,2023-01-24,Active
MIG03314,Navi Mumbai,Telangana,Hyderabad,45,Other,Agricultural Laborer,Marriage,2023-01-15,Active
MIG03315,Aurangabad,Uttar Pradesh,Kanpur,46,Male,Driver,Education,2025-02-18,Active
MIG03316,Nanded,Gujarat,Ahmedabad,29,Female,Daily Wage Laborer,Marriage,2024-09-27,Active
MIG03317,Ulhasnagar,Bihar,Gaya,27,Female,Agricultural Laborer,Family Move,2021-05-02,Active
MIG03318,Navi Mumbai,Bihar,Muzaffarpur,56,Female,Construction Worker,Employment,2024-03-03,Active
MIG03319,Hingoli,Uttar Pradesh,Varanasi,42,Female,Small Vendor,Family Move,2025-05-30,Active
MIG03320,Jalna,Odisha,Cuttack,56,Male,Daily Wage Laborer,Family Move,2021-04-12,Active
MIG03321,Ambarnath,Odisha,Bhubaneswar,51,Female,Small Vendor,Employment,2023-11-28,Active
MIG03322,Latur,Bihar,Patna,57,Other,Factory Worker,Employment,2021-11-21,Active
MIG03323,Ichalkaranji,West Bengal,Kolkata,33,Other,Domestic Help,Marriage,2023-05-12,Active
MIG03324,Navi Mumbai,Uttar Pradesh,Varanasi,41,Female,Domestic Help,Education,2024-12-27,Active
MIG03325,Ratnagiri,Gujarat,Vadodara,30,Female,Driver,Education,2023-03-28,Active
MIG03326,Mira-Bhayandar,Bihar,Gaya,40,Male,Daily Wage Laborer,Employment,2023-11-02,Active
MIG03327,Thane,Rajasthan,Jodhpur,49,Other,Construction Worker,Education,2023-03-25,Active
MIG03328,Sindhudurg,Telangana,Warangal,21,Male,Small Vendor,Education,2024-11-24,Active
MIG03329,Malegaon,Chhattisgarh,Bhilai,27,Other,Driver,Marriage,2021-05-31,Active
MIG03330,Osmanabad,West Bengal,Kolkata,29,Male,Small Vendor,Displacement,2024-01-09,Active
MIG03331,Ratnagiri,Odisha,Cuttack,37,Female,Agricultural Laborer,Education,2025-03-29,Active
MIG03332,Ahmednagar,Telangana,Hyderabad,55,Male,Agricultural Laborer,Education,2025-09-08,Active
MIG03333,Aurangabad,Telangana,Warangal,45,Male,Construction Worker,Displacement,2025-04-05,Active
MIG03334,Jalgaon,Chhattisgarh,Bhilai,57,Female,Factory Worker,Family Move,2024-12-08,Active
MIG03335,Osmanabad,Uttar Pradesh,Kanpur,42,Other,Domestic Help,Displacement,2022-02-25,Active
MIG03336,Ahmednagar,Karnataka,Hubballi,35,Male,Factory Worker,Displacement,2025-03-03,Active
MIG03337,Ulhasnagar,Chhattisgarh,Bhilai,21,Other,Small Vendor,Marriage,2021-07-10,Active
MIG03338,Beed,Andhra Pradesh,Vijayawada,29,Male,Factory Worker,Displacement,2023-06-21,Active
MIG03339,Latur,Madhya Pradesh,Jabalpur,25,Female,Small Vendor,Employment,2021-09-14,Active
MIG03340,Navi Mumbai,Andhra Pradesh,Vijayawada,45,Other,Daily Wage Laborer,Employment,2022-06-08,Active
MIG03341,Ulhasnagar,Chhattisgarh,Raipur,55,Male,Driver,Employment,2021-10-11,Active
MIG03342,Gondia,Uttar Pradesh,Kanpur,32,Male,Factory Worker,Displacement,2024-05-07,Active
MIG03343,Osmanabad,West Bengal,Durgapur,54,Female,Small Vendor,Family Move,2025-04-07,Active
MIG03344,Dhule,Gujarat,Vadodara,37,Female,Factory Worker,Education,2024-10-31,Active
MIG03345,Nagpur,Gujarat,Ahmedabad,47,Female,Agricultural Laborer,Family Move,2021-12-30,Active
MIG03346,Aurangabad,Chhattisgarh,Bhilai,20,Female,Agricultural Laborer,Employment,2025-06-03,Active
MIG03347,Beed,Chhattisgarh,Bhilai,47,Female,Security Guard,Marriage,2021-07-01,Active
MIG03348,Mumbai,Rajasthan,Jodhpur,26,Other,Agricultural Laborer,Family Move,2025-02-03,Active
MIG03349,Sindhudurg,Telangana,Hyderabad,41,Other,Agricultural Laborer,Marriage,2025-05-06,Active
MIG03350,Hingoli,Andhra Pradesh,Visakhapatnam,40,Female,Agricultural Laborer,Education,2023-06-25,Active
MIG03351,Washim,Rajasthan,Jodhpur,20,Other,Factory Worker,Marriage,2021-03-10,Active
MIG03352,Malegaon,Gujarat,Ahmedabad,19,Female,Construction Worker,Employment,2021-11-29,Active
MIG03353,Mira-Bhayandar,Bihar,Gaya,54,Other,Security Guard,Marriage,2022-02-24,Active
MIG03354,Latur,Telangana,Hyderabad,56,Female,Agricultural Laborer,Marriage,2025-01-25,Active
MIG03355,Amravati,Karnataka,Hubballi,19,Female,Small Vendor,Employment,2025-07-23,Active
MIG03356,Jalgaon,Andhra Pradesh,Vijayawada,47,Female,Daily Wage Laborer,Marriage,2025-10-11,Active
MIG03357,Jalgaon,Andhra Pradesh,Visakhapatnam,57,Female,Agricultural Laborer,Marriage,2021-09-27,Active
MIG03358,Bhiwandi,Karnataka,Mysuru,45,Female,Security Guard,Displacement,2022-01-15,Active
MIG03359,Sindhudurg,Odisha,Cuttack,49,Female,Driver,Education,2022-08-30,Active
MIG03360,Jalgaon,Odisha,Cuttack,25,Male,Daily Wage Laborer,Employment,2024-07-03,Active
MIG03361,Thane,Chhattisgarh,Raipur,18,Other,Construction Worker,Displacement,2022-10-30,Active
MIG03362,Nagpur,Chhattisgarh,Bhilai,23,Female,Small Vendor,Employment,2025-01-05,Active
MIG03363,Panvel,Andhra Pradesh,Vijayawada,29,Other,Driver,Education,2021-05-12,Active
MIG03364,Malegaon,Rajasthan,Jodhpur,23,Other,Small Vendor,Family Move,2023-02-03,Active
MIG03365,Pune,Rajasthan,Jodhpur,33,Other,Small Vendor,Marriage,2025-09-24,Active
MIG03366,Nandurbar,Bihar,Patna,41,Other,Driver,Displacement,2023-10-07,Active
MIG03367,Ulhasnagar,Andhra Pradesh,Visakhapatnam,32,Other,Agricultural Laborer,Displacement,2022-08-08,Active
MIG03368,Ahmednagar,Gujarat,Surat,59,Male,Agricultural Laborer,Family Move,2022-10-02,Active
MIG03369,Dhule,Madhya Pradesh,Indore,28,Other,Domestic Help,Education,2023-10-09,Active
MIG03370,Nanded,Madhya Pradesh,Indore,45,Female,Security Guard,Displacement,2023-09-12,Active
MIG03371,Parbhani,Karnataka,Mysuru,54,Female,Factory Worker,Family Move,2024-03-28,Active
MIG03372,Nanded,Bihar,Patna,49,Female,Driver,Employment,2023-06-26,Active
MIG03373,Bhandara,Karnataka,Mysuru,32,Other,Domestic Help,Displacement,2024-04-25,Active
MIG03374,Sindhudurg,West Bengal,Howrah,58,Other,Factory Worker,Employment,2024-03-27,Active
MIG03375,Osmanabad,Odisha,Cuttack,32,Other,Security Guard,Family Move,2024-09-28,Active
MIG03376,Gondia,Odisha,Bhubaneswar,56,Male,Agricultural Laborer,Education,2024-09-16,Active
MIG03377,Panvel,Andhra Pradesh,Vijayawada,22,Male,Small Vendor,Education,2021-07-17,Active
MIG03378,Kolhapur,Rajasthan,Udaipur,48,Female,Daily Wage Laborer,Family Move,2024-07-24,Active
MIG03379,Bhandara,Rajasthan,Udaipur,27,Other,Construction Worker,Displacement,2022-09-01,Active
MIG03380,Parbhani,Odisha,Bhubaneswar,39,Female,Driver,Marriage,2021-11-02,Active
MIG03381,Pune,Chhattisgarh,Raipur,30,Female,Small Vendor,Family Move,2024-11-19,Active
MIG03382,Dhule,Andhra Pradesh,Visakhapatnam,47,Female,Construction Worker,Displacement,2025-12-30,Active
MIG03383,Bhiwandi,Karnataka,Bengaluru,24,Other,Domestic Help,Education,2024-09-03,Active
MIG03384,Ambarnath,Karnataka,Mysuru,47,Other,Agricultural Laborer,Family Move,2021-06-14,Active
MIG03385,Amravati,Madhya Pradesh,Indore,33,Female,Security Guard,Employment,2024-11-11,Active
MIG03386,Yavatmal,Bihar,Gaya,50,Male,Factory Worker,Employment,2021-10-30,Active
MIG03387,Nagpur,West Bengal,Howrah,47,Male,Small Vendor,Education,2023-08-18,Active
MIG03388,Parbhani,Gujarat,Ahmedabad,33,Other,Construction Worker,Displacement,2024-03-09,Active
MIG03389,Chandrapur,Rajasthan,Jodhpur,52,Male,Factory Worker,Education,2025-08-26,Active
MIG03390,Panvel,Bihar,Patna,55,Male,Domestic Help,Education,2023-05-16,Active
MIG03391,Latur,West Bengal,Howrah,19,Female,Small Vendor,Displacement,2025-04-25,Active
MIG03392,Jalna,Odisha,Cuttack,58,Male,Construction Worker,Marriage,2023-09-09,Active
MIG03393,Panvel,Gujarat,Ahmedabad,33,Female,Domestic Help,Family Move,2025-03-28,Active
MIG03394,Hingoli,West Bengal,Howrah,31,Male,Small Vendor,Employment,2023-11-26,Active
MIG03395,Hingoli,Karnataka,Bengaluru,58,Male,Domestic Help,Marriage,2025-06-20,Active
MIG03396,Navi Mumbai,Karnataka,Hubballi,39,Other,Factory Worker,Displacement,2025-05-01,Active
MIG03397,Beed,Bihar,Muzaffarpur,28,Male,Daily Wage Laborer,Family Move,2022-07-08,Active
MIG03398,Dhule,Andhra Pradesh,Visakhapatnam,59,Male,Small Vendor,Marriage,2024-03-25,Active
MIG03399,Kolhapur,Karnataka,Hubballi,35,Other,Daily Wage Laborer,Marriage,2021-11-03,Active
MIG03400,Latur,Odisha,Bhubaneswar,37,Other,Driver,Displacement,2021-03-15,Active
MIG03401,Ulhasnagar,Telangana,Warangal,22,Male,Security Guard,Displacement,2022-02-17,Active
MIG03402,Satara,Bihar,Gaya,49,Male,Security Guard,Marriage,2021-11-16,Active
MIG03403,Nanded,Gujarat,Vadodara,45,Female,Driver,Employment,2024-02-05,Active
MIG03404,Hingoli,West Bengal,Howrah,52,Male,Security Guard,Employment,2022-12-17,Active
MIG03405,Jalgaon,Gujarat,Vadodara,44,Other,Driver,Education,2022-04-29,Active
MIG03406,Navi Mumbai,Madhya Pradesh,Bhopal,37,Male,Construction Worker,Education,2024-01-11,Active
MIG03407,Bhandara,Odisha,Cuttack,40,Female,Security Guard,Marriage,2025-07-05,Active
MIG03408,Ahmednagar,Telangana,Hyderabad,43,Male,Driver,Marriage,2023-06-13,Active
MIG03409,Yavatmal,Madhya Pradesh,Jabalpur,27,Other,Factory Worker,Displacement,2025-01-23,Active
MIG03410,Vasai-Virar,Andhra Pradesh,Vijayawada,48,Male,Daily Wage Laborer,Employment,2023-02-15,Active
MIG03411,Vasai-Virar,Chhattisgarh,Bhilai,34,Female,Small Vendor,Employment,2025-04-05,Active
MIG03412,Osmanabad,Andhra Pradesh,Visakhapatnam,31,Other,Agricultural Laborer,Employment,2021-12-06,Active
MIG03413,Dhule,Odisha,Bhubaneswar,40,Other,Security Guard,Family Move,2025-11-27,Active
MIG03414,Sindhudurg,Andhra Pradesh,Visakhapatnam,40,Female,Construction Worker,Marriage,2024-01-23,Active
MIG03415,Ulhasnagar,Uttar Pradesh,Kanpur,34,Female,Driver,Education,2021-03-24,Active
MIG03416,Navi Mumbai,Chhattisgarh,Bhilai,24,Female,Daily Wage Laborer,Education,2024-02-06,Active
MIG03417,Ambarnath,Karnataka,Hubballi,46,Other,Security Guard,Marriage,2023-08-24,Active
MIG03418,Washim,Odisha,Cuttack,27,Male,Small Vendor,Education,2024-01-01,Active
MIG03419,Osmanabad,Telangana,Warangal,58,Female,Security Guard,Displacement,2024-02-16,Active
MIG03420,Ahmednagar,Uttar Pradesh,Lucknow,48,Female,Security Guard,Education,2021-05-18,Active
MIG03421,Sangli,Rajasthan,Jodhpur,22,Male,Domestic Help,Education,2025-04-27,Active
MIG03422,Chandrapur,Rajasthan,Jaipur,25,Female,Daily Wage Laborer,Family Move,2023-08-08,Active
MIG03423,Ambarnath,Karnataka,Mysuru,53,Male,Small Vendor,Education,2023-11-17,Active
MIG03424,Ichalkaranji,Uttar Pradesh,Lucknow,37,Female,Factory Worker,Family Move,2025-12-02,Active
MIG03425,Yavatmal,Chhattisgarh,Bhilai,29,Female,Daily Wage Laborer,Education,2023-02-16,Active
MIG03426,Kolhapur,West Bengal,Kolkata,31,Male,Daily Wage Laborer,Family Move,2023-07-13,Active
MIG03427,Thane,Madhya Pradesh,Bhopal,36,Male,Daily Wage Laborer,Employment,2024-02-29,Active
MIG03428,Ambarnath,Andhra Pradesh,Visakhapatnam,19,Male,Small Vendor,Education,2021-01-18,Active
MIG03429,Navi Mumbai,Rajasthan,Udaipur,34,Male,Factory Worker,Displacement,2021-05-19,Active
MIG03430,Mira-Bhayandar,Gujarat,Ahmedabad,28,Other,Agricultural Laborer,Marriage,2024-01-19,Active
